time,Green_Er_Consumption_kW,Green_Er_Production_kW,Outdoor Temperature,Global Radiation
2022-11-17 02:00:00+00:00,216.59983333333332,0.0,15.2,0
2022-11-17 03:00:00+00:00,216.29100000000003,0.0,15.1,0
2022-11-17 04:00:00+00:00,213.97933333333336,0.0,15.1,0
2022-11-17 05:00:00+00:00,217.56650000000002,0.0,15,0
2022-11-17 06:00:00+00:00,218.2755,0.0,15,0
2022-11-17 07:00:00+00:00,317.9306666666667,0.0,14.9,0
2022-11-17 08:00:00+00:00,271.7941666666667,0.0,14.9,0
2022-11-17 09:00:00+00:00,496.59950000000003,0.015333333333333332,14.8,0
2022-11-17 10:00:00+00:00,645.947,1.8511666666666666,14.8,0
2022-11-17 11:00:00+00:00,700.2628333333332,6.515249999999999,14.7,0
2022-11-17 12:00:00+00:00,648.3256666666667,23.07191666666667,14.7,0
2022-11-17 13:00:00+00:00,606.7856666666665,40.3945,14.6,0
2022-11-17 14:00:00+00:00,615.0285,33.38016666666667,14.6,0
2022-11-17 15:00:00+00:00,581.5271666666667,27.20266666666667,14.5,0
2022-11-17 16:00:00+00:00,488.40183333333334,30.403833333333328,14.5,0
2022-11-17 17:00:00+00:00,522.9919999999998,13.283749999999996,14.4,0
2022-11-17 18:00:00+00:00,489.3856666666666,5.69875,14.4,0
2022-11-17 19:00:00+00:00,557.9691666666666,0.09075,14.3,0
2022-11-17 20:00:00+00:00,512.0608333333333,0.0,14.3,0
2022-11-17 21:00:00+00:00,484.1683333333333,0.0,14.2,417
2022-11-17 22:00:00+00:00,297.40883333333335,0.0,14.2,308
2022-11-17 23:00:00+00:00,229.92516666666666,0.0,14.1,338
2022-11-18 00:00:00+00:00,235.04066666666668,0.0,14.1,157
2022-11-18 01:00:00+00:00,208.35033333333334,0.0,14,32.1
2022-11-18 02:00:00+00:00,207.06266666666667,0.0,14,7.70
2022-11-18 03:00:00+00:00,207.96283333333335,0.0,13.9,6.03
2022-11-18 04:00:00+00:00,216.07833333333335,0.0,13.9,6
2022-11-18 05:00:00+00:00,206.91766666666663,0.0,13.8,6
2022-11-18 06:00:00+00:00,214.99733333333336,0.0,13.8,6
2022-11-18 07:00:00+00:00,297.5348333333333,0.0,13.7,6
2022-11-18 08:00:00+00:00,328.8623333333333,0.0,13.7,6
2022-11-18 09:00:00+00:00,448.8341666666667,0.0135,13.6,6
2022-11-18 10:00:00+00:00,551.3114999999999,5.867000000000001,13.6,6
2022-11-18 11:00:00+00:00,683.7305,11.292499999999999,13.5,6
2022-11-18 12:00:00+00:00,616.3946666666666,28.67716666666667,13.5,6
2022-11-18 13:00:00+00:00,580.1185,54.43183333333334,12.8,6
2022-11-18 14:00:00+00:00,532.8716666666667,72.85608333333333,13.9,6
2022-11-18 15:00:00+00:00,543.3421666666667,51.70583333333334,13,6
2022-11-18 16:00:00+00:00,517.6496666666667,53.189333333333344,11.7,6.97
2022-11-18 17:00:00+00:00,534.3539999999999,24.271749999999997,10.5,44.7
2022-11-18 18:00:00+00:00,563.8108333333333,4.373916666666667,9.34,75
2022-11-18 19:00:00+00:00,556.3383333333333,0.07791666666666666,8.53,113
2022-11-18 20:00:00+00:00,475.5725,0.0,7.53,184
2022-11-18 21:00:00+00:00,439.701,0.0,6.92,138
2022-11-18 22:00:00+00:00,262.5993333333334,0.0,6.32,138
2022-11-18 23:00:00+00:00,223.46650000000002,0.0,6.2,127
2022-11-19 00:00:00+00:00,240.94899999999998,0.0,6.2,61.3
2022-11-19 01:00:00+00:00,208.51000000000002,0.0,6.1,22.3
2022-11-19 02:00:00+00:00,208.7408333333333,0.0,5.62,6.50
2022-11-19 03:00:00+00:00,206.97016666666664,0.0,5.5,6
2022-11-19 04:00:00+00:00,207.2465,0.0,5.89,6
2022-11-19 05:00:00+00:00,211.6045,0.0,5.8,6
2022-11-19 06:00:00+00:00,210.93266666666662,0.0,5.7,6
2022-11-19 07:00:00+00:00,252.1258333333333,0.0,5.8,6
2022-11-19 08:00:00+00:00,210.7638333333333,0.0,5.99,6
2022-11-19 09:00:00+00:00,238.12750000000003,0.222,6.87,6
2022-11-19 10:00:00+00:00,226.24283333333332,7.9999166666666675,7.67,6
2022-11-19 11:00:00+00:00,208.55666666666664,14.4395,9.15,6
2022-11-19 12:00:00+00:00,212.69750000000002,21.686166666666665,9.97,6
2022-11-19 13:00:00+00:00,172.9335,34.15991666666667,10.1,6
2022-11-19 14:00:00+00:00,189.8575,28.20358333333333,10.2,6
2022-11-19 15:00:00+00:00,196.74616666666665,25.00475,9.52,6
2022-11-19 16:00:00+00:00,181.74566666666666,23.90233333333333,8.73,6.97
2022-11-19 17:00:00+00:00,231.13833333333332,11.617249999999999,8.22,46.6
2022-11-19 18:00:00+00:00,226.56283333333332,3.2885833333333334,8.1,168
2022-11-19 19:00:00+00:00,233.909,0.00125,7.91,297
2022-11-19 20:00:00+00:00,239.53983333333335,0.0,7.8,286
2022-11-19 21:00:00+00:00,214.33783333333335,0.0,7.9,344
2022-11-19 22:00:00+00:00,238.62766666666664,0.0,7.9,440
2022-11-19 23:00:00+00:00,213.59383333333332,0.0,7.61,322
2022-11-20 00:00:00+00:00,214.99250000000004,0.0,7.31,169
2022-11-20 01:00:00+00:00,214.2535,0.0,7.2,25.8
2022-11-20 02:00:00+00:00,210.3423333333333,0.0,7.2,7.47
2022-11-20 03:00:00+00:00,209.4995,0.0,7.1,6.03
2022-11-20 04:00:00+00:00,208.35583333333338,0.0,7.1,6
2022-11-20 05:00:00+00:00,213.01566666666665,0.0,7,6
2022-11-20 06:00:00+00:00,214.45483333333334,0.0,7,6
2022-11-20 07:00:00+00:00,251.41016666666664,0.0,6.81,6
2022-11-20 08:00:00+00:00,212.40449999999998,0.0,6.03,6
2022-11-20 09:00:00+00:00,246.06833333333336,0.12391666666666667,8.8,6
2022-11-20 10:00:00+00:00,215.1783333333333,7.769000000000001,9.87,6
2022-11-20 11:00:00+00:00,195.2971666666667,29.51325,9.8,6
2022-11-20 12:00:00+00:00,141.80166666666665,45.949083333333334,10.3,6
2022-11-20 13:00:00+00:00,143.50750000000002,36.88816666666667,12.2,6
2022-11-20 14:00:00+00:00,156.961,44.92183333333333,13.3,6
2022-11-20 15:00:00+00:00,118.43583333333333,46.75,11.7,6
2022-11-20 16:00:00+00:00,138.68166666666664,46.557500000000005,9.67,6.97
2022-11-20 17:00:00+00:00,215.212,23.543666666666667,8.73,37.9
2022-11-20 18:00:00+00:00,238.87366666666665,3.237833333333333,8.8,80.5
2022-11-20 19:00:00+00:00,245.5298333333333,0.011833333333333333,8.41,104
2022-11-20 20:00:00+00:00,250.66166666666666,0.0,7.82,151
2022-11-20 21:00:00+00:00,229.1111666666667,0.0,7.61,136
2022-11-20 22:00:00+00:00,237.43650000000002,0.0,7.02,79.9
2022-11-20 23:00:00+00:00,219.27683333333334,0.0,6.81,35.5
2022-11-21 00:00:00+00:00,215.34083333333334,0.0,6.22,13.7
2022-11-21 01:00:00+00:00,208.61333333333334,0.0,5.62,7.20
2022-11-21 02:00:00+00:00,211.19949999999997,0.0,5.21,6.03
2022-11-21 03:00:00+00:00,209.73000000000002,0.0,5.1,6
2022-11-21 04:00:00+00:00,211.06616666666665,0.0,4.91,6
2022-11-21 05:00:00+00:00,212.6555,0.0,5.09,6
2022-11-21 06:00:00+00:00,214.70966666666666,0.0,4.52,6
2022-11-21 07:00:00+00:00,309.25916666666666,0.0,4.4,6
2022-11-21 08:00:00+00:00,292.28366666666665,0.0,4.59,6
2022-11-21 09:00:00+00:00,480.96049999999997,0.03833333333333334,5.08,6
2022-11-21 10:00:00+00:00,577.4278333333333,6.161833333333334,5.87,6
2022-11-21 11:00:00+00:00,618.786,15.718416666666668,7.16,6
2022-11-21 12:00:00+00:00,621.2651666666666,21.764083333333332,7.78,6
2022-11-21 13:00:00+00:00,615.2975,30.729416666666665,7.8,6
2022-11-21 14:00:00+00:00,649.485,29.022999999999996,8.19,6
2022-11-21 15:00:00+00:00,696.8061666666667,15.755416666666667,9.55,6
2022-11-21 16:00:00+00:00,620.6165,6.283666666666666,8.83,6
2022-11-21 17:00:00+00:00,620.6213333333334,1.2658333333333331,9.67,17.4
2022-11-21 18:00:00+00:00,603.5108333333334,0.07508333333333334,10.2,104
2022-11-21 19:00:00+00:00,589.149,0.0,10,204
2022-11-21 20:00:00+00:00,504.81649999999996,0.0,8.65,161
2022-11-21 21:00:00+00:00,449.50350000000003,0.0,7.54,180
2022-11-21 22:00:00+00:00,324.9446666666667,0.0,7.4,159
2022-11-21 23:00:00+00:00,245.0341666666667,0.0,7.5,62.6
2022-11-22 00:00:00+00:00,218.43116666666666,0.0,7.69,44.3
2022-11-22 01:00:00+00:00,215.85316666666668,0.0,6.83,18.4
2022-11-22 02:00:00+00:00,213.29033333333334,0.0,6.51,7.18
2022-11-22 03:00:00+00:00,212.59799999999998,0.0,6.31,6.02
2022-11-22 04:00:00+00:00,209.609,0.0,6.2,6
2022-11-22 05:00:00+00:00,215.65333333333334,0.0,6.1,6
2022-11-22 06:00:00+00:00,215.65166666666667,0.0,5.81,6
2022-11-22 07:00:00+00:00,297.3048333333333,0.0,6.19,6
2022-11-22 08:00:00+00:00,284.6143333333334,0.0,6.3,6
2022-11-22 09:00:00+00:00,495.3581666666667,0.0,7.09,6
2022-11-22 10:00:00+00:00,608.3093333333333,2.097333333333333,9.26,6
2022-11-22 11:00:00+00:00,626.904,19.65683333333333,9.67,6
2022-11-22 12:00:00+00:00,559.3855000000001,34.31858333333333,10.4,6
2022-11-22 13:00:00+00:00,605.3035,32.290749999999996,11.1,6
2022-11-22 14:00:00+00:00,623.5570000000001,34.70158333333333,9.33,6
2022-11-22 15:00:00+00:00,568.8000000000001,30.59075,8.41,6
2022-11-22 16:00:00+00:00,565.0751666666666,11.246333333333332,7.81,6
2022-11-22 17:00:00+00:00,557.8803333333334,8.350333333333332,7.8,21.7
2022-11-22 18:00:00+00:00,535.0226666666666,2.688416666666667,7.7,44.6
2022-11-22 19:00:00+00:00,565.2876666666666,0.0015833333333333333,7.6,61.7
2022-11-22 20:00:00+00:00,525.7963333333332,0.0,7.31,57.1
2022-11-22 21:00:00+00:00,476.9765,0.0,6.61,68.8
2022-11-22 22:00:00+00:00,317.9171666666667,0.0,5.71,47.4
2022-11-22 23:00:00+00:00,239.41066666666666,0.0,5.4,38.2
2022-11-23 00:00:00+00:00,235.62449999999998,0.0,4.81,48.8
2022-11-23 01:00:00+00:00,230.90200000000002,0.0,4.31,12.6
2022-11-23 02:00:00+00:00,216.89616666666666,0.0,4.01,6.10
2022-11-23 03:00:00+00:00,217.6483333333333,0.0,4.1,6
2022-11-23 04:00:00+00:00,217.55100000000002,0.0,3.81,6
2022-11-23 05:00:00+00:00,215.75733333333335,0.0,3.9,6
2022-11-23 06:00:00+00:00,214.08299999999997,0.0,4.1,6
2022-11-23 07:00:00+00:00,305.25733333333335,0.0,4.2,6
2022-11-23 08:00:00+00:00,281.97833333333335,0.0,4.4,6
2022-11-23 09:00:00+00:00,452.32300000000004,0.01916666666666667,4.99,6
2022-11-23 10:00:00+00:00,533.2038333333334,2.8851666666666667,5.49,6
2022-11-23 11:00:00+00:00,597.2731666666667,7.833333333333332,6.09,6
2022-11-23 12:00:00+00:00,616.0434999999999,11.777833333333334,7.08,6
2022-11-23 13:00:00+00:00,701.5144999999999,10.42925,7.3,6
2022-11-23 14:00:00+00:00,699.8473333333333,13.387833333333333,7.3,6
2022-11-23 15:00:00+00:00,698.0221666666666,8.871,7.4,6
2022-11-23 16:00:00+00:00,672.4630000000001,6.358750000000001,7.11,6.98
2022-11-23 17:00:00+00:00,640.7221666666666,9.306416666666669,7.2,24.7
2022-11-23 18:00:00+00:00,589.516,1.0549166666666667,7.2,67.3
2022-11-23 19:00:00+00:00,548.8431666666667,0.0,7.1,147
2022-11-23 20:00:00+00:00,512.1393333333333,0.0,7.3,278
2022-11-23 21:00:00+00:00,454.657,0.0,7.2,355
2022-11-23 22:00:00+00:00,307.72416666666663,0.0,7.1,320
2022-11-23 23:00:00+00:00,280.9155,0.0,7,303
2022-11-24 00:00:00+00:00,229.67516666666666,0.0,6.7,156
2022-11-24 01:00:00+00:00,221.32683333333333,0.0,6.31,25.2
2022-11-24 02:00:00+00:00,231.45783333333338,0.0,6.3,7.27
2022-11-24 03:00:00+00:00,225.55816666666666,0.0,5.91,6.02
2022-11-24 04:00:00+00:00,218.899,0.0,5.51,6
2022-11-24 05:00:00+00:00,228.72800000000004,0.0,5.3,6
2022-11-24 06:00:00+00:00,227.26133333333334,0.0,5.5,6
2022-11-24 07:00:00+00:00,314.1853333333333,0.0,5.5,6
2022-11-24 08:00:00+00:00,286.8648333333333,0.0,5.6,6
2022-11-24 09:00:00+00:00,507.02400000000006,0.04766666666666666,6.09,6
2022-11-24 10:00:00+00:00,549.6368333333334,3.482999999999999,6.79,6
2022-11-24 11:00:00+00:00,624.2433333333333,12.577166666666665,7.98,6
2022-11-24 12:00:00+00:00,612.319,27.92283333333333,9.67,6
2022-11-24 13:00:00+00:00,593.3466666666667,44.492250000000006,10.6,6
2022-11-24 14:00:00+00:00,588.9928333333334,60.611749999999994,11.8,6
2022-11-24 15:00:00+00:00,587.1861666666667,52.51133333333333,11.6,6
2022-11-24 16:00:00+00:00,465.57,45.48108333333332,9.83,6
2022-11-24 17:00:00+00:00,476.39799999999997,21.765083333333333,9.01,28.6
2022-11-24 18:00:00+00:00,534.0506666666666,3.678083333333334,8.61,203
2022-11-24 19:00:00+00:00,533.025,0.0285,8.01,396
2022-11-24 20:00:00+00:00,470.974,0.0,8,388
2022-11-24 21:00:00+00:00,448.29999999999995,0.0,7.7,432
2022-11-24 22:00:00+00:00,299.7851666666667,0.0,7.4,344
2022-11-24 23:00:00+00:00,258.791,0.0,7.4,216
2022-11-25 00:00:00+00:00,250.4198333333333,0.0,7.2,52.7
2022-11-25 01:00:00+00:00,235.31916666666666,0.0,7.4,9.68
2022-11-25 02:00:00+00:00,228.21383333333333,0.0,7.5,7.03
2022-11-25 03:00:00+00:00,231.41566666666668,0.0,7.5,6.02
2022-11-25 04:00:00+00:00,228.64133333333328,0.0,7.3,6
2022-11-25 05:00:00+00:00,228.083,0.0,6.71,6
2022-11-25 06:00:00+00:00,231.27516666666668,0.0,6.21,6
2022-11-25 07:00:00+00:00,326.4071666666666,0.0,5.51,6
2022-11-25 08:00:00+00:00,314.6273333333333,0.0,5.99,6
2022-11-25 09:00:00+00:00,480.30400000000003,0.010333333333333333,8.07,6
2022-11-25 10:00:00+00:00,626.6595000000001,4.002,10.2,6
2022-11-25 11:00:00+00:00,564.583,33.85441666666667,12,6
2022-11-25 12:00:00+00:00,516.3994999999999,62.53291666666667,14.3,6
2022-11-25 13:00:00+00:00,540.0515,62.46666666666667,14.2,6
2022-11-25 14:00:00+00:00,502.2753333333333,70.73691666666666,14.2,6
2022-11-25 15:00:00+00:00,500.279,54.70383333333334,12.8,6
2022-11-25 16:00:00+00:00,558.5291666666667,37.51958333333334,10.5,6
2022-11-25 17:00:00+00:00,563.843,9.517833333333334,9.81,18.8
2022-11-25 18:00:00+00:00,620.8645,0.5910833333333333,10.2,102
2022-11-25 19:00:00+00:00,578.7008333333333,0.0,10.3,225
2022-11-25 20:00:00+00:00,471.204,0.0,10.3,204
2022-11-25 21:00:00+00:00,397.4166666666667,0.0,9.91,273
2022-11-25 22:00:00+00:00,286.3765,0.0,9.8,247
2022-11-25 23:00:00+00:00,234.13683333333333,0.0,9.5,304
2022-11-26 00:00:00+00:00,214.4796666666667,0.0,9.3,110
2022-11-26 01:00:00+00:00,220.0631666666667,0.0,9,25.4
2022-11-26 02:00:00+00:00,205.05416666666665,0.0,8.8,7.28
2022-11-26 03:00:00+00:00,203.58716666666666,0.0,8.51,6.02
2022-11-26 04:00:00+00:00,204.06799999999998,0.0,7.12,6
2022-11-26 05:00:00+00:00,211.44083333333333,0.0,6.61,6
2022-11-26 06:00:00+00:00,204.2311666666667,0.0,6.11,6
2022-11-26 07:00:00+00:00,230.93683333333334,0.0,5.71,6
2022-11-26 08:00:00+00:00,219.0666666666667,0.0,5.4,6
2022-11-26 09:00:00+00:00,225.92533333333336,0.015,6.68,6
2022-11-26 10:00:00+00:00,211.71883333333332,3.20675,8.86,6
2022-11-26 11:00:00+00:00,195.39233333333334,15.909,10.4,6
2022-11-26 12:00:00+00:00,156.88066666666668,28.965000000000003,11.2,6
2022-11-26 13:00:00+00:00,144.82833333333335,36.44916666666667,11.7,6
2022-11-26 14:00:00+00:00,145.7805,40.55658333333333,12.3,6
2022-11-26 15:00:00+00:00,143.57733333333334,35.17816666666666,11.5,6
2022-11-26 16:00:00+00:00,136.03449999999998,48.16,9.24,6.98
2022-11-26 17:00:00+00:00,165.16183333333333,17.710416666666664,7.92,46.3
2022-11-26 18:00:00+00:00,197.75066666666666,3.5396666666666667,8.39,151
2022-11-26 19:00:00+00:00,239.1641666666667,0.008583333333333333,7.71,255
2022-11-26 20:00:00+00:00,213.31016666666667,0.0,6.91,209
2022-11-26 21:00:00+00:00,233.98883333333333,0.0,6.61,227
2022-11-26 22:00:00+00:00,214.641,0.0,6.11,200
2022-11-26 23:00:00+00:00,211.6303333333333,0.0,5.81,89.9
2022-11-27 00:00:00+00:00,229.5343333333333,0.0,5.31,55.6
2022-11-27 01:00:00+00:00,210.0425,0.0,4.81,24.5
2022-11-27 02:00:00+00:00,205.39700000000002,0.0,4.51,7.28
2022-11-27 03:00:00+00:00,206.97516666666664,0.0,4.4,6.02
2022-11-27 04:00:00+00:00,206.38649999999998,0.0,4.01,6
2022-11-27 05:00:00+00:00,214.45083333333332,0.0,3.31,6
2022-11-27 06:00:00+00:00,209.99749999999997,0.0,3.1,6
2022-11-27 07:00:00+00:00,245.5828333333333,0.0,2.51,6
2022-11-27 08:00:00+00:00,213.84650000000002,0.0,2.89,6
2022-11-27 09:00:00+00:00,238.37233333333333,0.12050000000000001,3.88,6
2022-11-27 10:00:00+00:00,202.24366666666666,8.162583333333332,5.57,6
2022-11-27 11:00:00+00:00,164.33416666666668,24.560583333333337,6.88,6
2022-11-27 12:00:00+00:00,142.184,41.227666666666664,7.39,6
2022-11-27 13:00:00+00:00,136.70916666666668,38.40975,8.68,6
2022-11-27 14:00:00+00:00,155.483,39.16133333333334,8.6,6
2022-11-27 15:00:00+00:00,136.91566666666665,37.0925,8.8,6
2022-11-27 16:00:00+00:00,209.6598333333333,17.557666666666666,8.21,6
2022-11-27 17:00:00+00:00,205.25116666666665,10.205333333333334,7.02,15.8
2022-11-27 18:00:00+00:00,209.9463333333333,3.695916666666666,6.02,53.4
2022-11-27 19:00:00+00:00,240.76399999999998,0.0010833333333333333,5.51,72.7
2022-11-27 20:00:00+00:00,222.0375,0.0,5.2,70.1
2022-11-27 21:00:00+00:00,248.84950000000003,0.0,4.61,54.3
2022-11-27 22:00:00+00:00,216.00566666666668,0.0,4.7,42.2
2022-11-27 23:00:00+00:00,212.21116666666663,0.0,4.7,38.1
2022-11-28 00:00:00+00:00,234.83933333333334,0.0,4.5,25.2
2022-11-28 01:00:00+00:00,211.045,0.0,4.3,10.3
2022-11-28 02:00:00+00:00,209.26500000000001,0.0,4.3,6.07
2022-11-28 03:00:00+00:00,205.8518333333333,0.0,4.69,6
2022-11-28 04:00:00+00:00,210.5775,0.0,4.8,6
2022-11-28 05:00:00+00:00,211.09866666666665,0.0,4.8,6
2022-11-28 06:00:00+00:00,208.77833333333334,0.0,4.9,6
2022-11-28 07:00:00+00:00,297.665,0.0,4.9,6
2022-11-28 08:00:00+00:00,294.85133333333334,0.0,5.19,6
2022-11-28 09:00:00+00:00,504.9938333333334,0.0,5.79,6
2022-11-28 10:00:00+00:00,531.3355,1.6042500000000002,6.29,6
2022-11-28 11:00:00+00:00,550.9926666666667,9.587833333333334,6.99,6
2022-11-28 12:00:00+00:00,583.257,14.253833333333333,7.59,6
2022-11-28 13:00:00+00:00,656.2403333333333,13.786500000000002,7.89,6
2022-11-28 14:00:00+00:00,664.3073333333333,10.617666666666668,7.8,6
2022-11-28 15:00:00+00:00,655.8770000000001,7.790583333333333,7.6,6
2022-11-28 16:00:00+00:00,658.7913333333332,6.969583333333333,7.4,6
2022-11-28 17:00:00+00:00,640.9618333333333,4.1410833333333334,7.3,12.9
2022-11-28 18:00:00+00:00,630.1235,0.94775,7.3,37.6
2022-11-28 19:00:00+00:00,599.9793333333333,0.0,7.01,56.7
2022-11-28 20:00:00+00:00,507.07366666666667,0.0,6.61,80.6
2022-11-28 21:00:00+00:00,433.89183333333335,0.0,6.01,105
2022-11-28 22:00:00+00:00,263.7203333333333,0.0,5.9,114
2022-11-28 23:00:00+00:00,243.39133333333336,0.0,5.8,107
2022-11-29 00:00:00+00:00,212.29999999999998,0.0,6.1,45.1
2022-11-29 01:00:00+00:00,204.80616666666666,0.0,6.3,15.9
2022-11-29 02:00:00+00:00,200.13250000000002,0.0,6.01,7.27
2022-11-29 03:00:00+00:00,203.23716666666667,0.0,5.9,6.03
2022-11-29 04:00:00+00:00,200.56383333333335,0.0,6.49,6
2022-11-29 05:00:00+00:00,204.29483333333334,0.0,6.89,6
2022-11-29 06:00:00+00:00,215.01083333333335,0.0,6.11,6
2022-11-29 07:00:00+00:00,301.638,0.0,5.71,6
2022-11-29 08:00:00+00:00,285.71383333333335,0.0,5.7,6
2022-11-29 09:00:00+00:00,434.03916666666663,0.0,5.8,6
2022-11-29 10:00:00+00:00,584.8078333333333,1.0122499999999999,6,6
2022-11-29 11:00:00+00:00,594.7056666666667,6.506916666666666,6.3,6
2022-11-29 12:00:00+00:00,634.3418333333333,10.904833333333334,6.6,6
2022-11-29 13:00:00+00:00,717.5881666666666,16.843999999999998,7.08,6
2022-11-29 14:00:00+00:00,705.4205000000001,22.080333333333332,7.29,6
2022-11-29 15:00:00+00:00,641.0121666666666,23.161416666666668,7.2,6
2022-11-29 16:00:00+00:00,606.4043333333333,21.897666666666666,7.1,6
2022-11-29 17:00:00+00:00,554.1143333333333,8.051083333333334,7.1,10.8
2022-11-29 18:00:00+00:00,555.6816666666667,2.2813333333333334,7.1,26.5
2022-11-29 19:00:00+00:00,546.9828333333334,0.03858333333333333,6.91,38.6
2022-11-29 20:00:00+00:00,494.2793333333334,0.0,6.61,50.6
2022-11-29 21:00:00+00:00,419.43266666666665,0.0,6.6,60.7
2022-11-29 22:00:00+00:00,294.9068333333333,0.0,6.6,53.3
2022-11-29 23:00:00+00:00,233.31466666666668,0.0,6.79,45.3
2022-11-30 00:00:00+00:00,213.9535,0.0,6.7,26.6
2022-11-30 01:00:00+00:00,208.41583333333335,0.0,6.7,11.5
2022-11-30 02:00:00+00:00,204.96349999999998,0.0,6.8,6.17
2022-11-30 03:00:00+00:00,211.24816666666666,0.0,6.7,6
2022-11-30 04:00:00+00:00,207.0006666666667,0.0,6.6,0
2022-11-30 05:00:00+00:00,205.626,0.0,6.6,0
2022-11-30 06:00:00+00:00,208.47199999999998,0.0,6.41,0
2022-11-30 07:00:00+00:00,304.644,0.0,6.21,0
2022-11-30 08:00:00+00:00,301.53249999999997,0.0,6.2,0
2022-11-30 09:00:00+00:00,475.4328333333333,0.0,6.2,0
2022-11-30 10:00:00+00:00,639.4181666666667,0.6583333333333332,6.3,0
2022-11-30 11:00:00+00:00,677.206,3.911,6.59,0
2022-11-30 12:00:00+00:00,685.0295,6.684750000000001,6.89,0
2022-11-30 13:00:00+00:00,673.985,9.145833333333334,7.09,0
2022-11-30 14:00:00+00:00,666.7106666666665,11.68775,7.29,0
2022-11-30 15:00:00+00:00,644.526,9.809666666666667,7.2,0
2022-11-30 16:00:00+00:00,552.355,8.305666666666667,7.1,0
2022-11-30 17:00:00+00:00,552.9063333333334,4.1745,6.91,0
2022-11-30 18:00:00+00:00,547.8598333333334,0.88525,6.63,0
2022-11-30 19:00:00+00:00,559.6958333333333,0.0,6.63,0
2022-11-30 20:00:00+00:00,551.1681666666667,0.0,6.64,0
2022-11-30 21:00:00+00:00,445.7655,0.0,6.64,0
2022-11-30 22:00:00+00:00,273.24133333333333,0.0,6.64,0
2022-11-30 23:00:00+00:00,239.55050000000003,0.0,6.64,0
2022-12-01 00:00:00+00:00,225.23266666666666,0.0,6.64,0
2022-12-01 01:00:00+00:00,218.9608333333333,0.0,6.64,0
2022-12-01 02:00:00+00:00,222.52083333333334,0.0,6.64,0
2022-12-01 03:00:00+00:00,215.775,0.0,6.64,0
2022-12-01 04:00:00+00:00,217.39616666666666,0.0,6.64,0
2022-12-01 05:00:00+00:00,215.5101666666667,0.0,6.65,0
2022-12-01 06:00:00+00:00,219.98316666666668,0.0,6.65,0
2022-12-01 07:00:00+00:00,320.29699999999997,0.0,6.65,0
2022-12-01 08:00:00+00:00,316.0596666666667,0.0,6.65,0
2022-12-01 09:00:00+00:00,459.96116666666666,0.0,6.65,0
2022-12-01 10:00:00+00:00,562.7058333333333,2.5235,6.65,0
2022-12-01 11:00:00+00:00,604.8828333333335,15.892083333333332,6.65,0
2022-12-01 12:00:00+00:00,559.2055,16.723833333333335,6.65,0
2022-12-01 13:00:00+00:00,622.5128333333333,17.93225,6.65,0
2022-12-01 14:00:00+00:00,586.3218333333334,16.666166666666665,6.66,0
2022-12-01 15:00:00+00:00,575.9703333333333,13.705916666666665,6.66,0
2022-12-01 16:00:00+00:00,578.0265,7.666833333333333,6.66,0
2022-12-01 17:00:00+00:00,535.8868333333334,4.449166666666667,6.66,0
2022-12-01 18:00:00+00:00,504.55316666666664,0.9464166666666666,6.66,0
2022-12-01 19:00:00+00:00,516.9618333333334,0.0,6.66,0
2022-12-01 20:00:00+00:00,441.84166666666664,0.0,6.66,0
2022-12-01 21:00:00+00:00,402.6393333333333,0.0,6.66,0
2022-12-01 22:00:00+00:00,293.26500000000004,0.0,6.66,0
2022-12-01 23:00:00+00:00,235.3661666666667,0.0,6.67,0
2022-12-02 00:00:00+00:00,232.92383333333336,0.0,6.67,0
2022-12-02 01:00:00+00:00,232.54666666666665,0.0,6.67,0
2022-12-02 02:00:00+00:00,222.26816666666664,0.0,6.67,0
2022-12-02 03:00:00+00:00,220.9911666666667,0.0,6.67,0
2022-12-02 04:00:00+00:00,223.21566666666664,0.0,6.67,0
2022-12-02 05:00:00+00:00,222.54416666666668,0.0,6.67,0
2022-12-02 06:00:00+00:00,224.7035,0.0,6.67,0
2022-12-02 07:00:00+00:00,303.9658333333333,0.0,6.67,0
2022-12-02 08:00:00+00:00,298.365,0.0,6.68,0
